effect_bundle_key	effect_key	effect_scope	value	advancement_stage
eternal_ice_77	freezing_beam_dummy	faction_to_faction_own_unseen	77.0000	start_turn_completed
eternal_ice_78	freezing_beam_dummy	faction_to_faction_own_unseen	78.0000	start_turn_completed
eternal_ice_79	freezing_beam_dummy	faction_to_faction_own_unseen	79.0000	start_turn_completed
eternal_ice_80	freezing_beam_dummy	faction_to_faction_own_unseen	80.0000	start_turn_completed
eternal_ice_81	freezing_beam_dummy	faction_to_faction_own_unseen	81.0000	start_turn_completed
eternal_ice_82	freezing_beam_dummy	faction_to_faction_own_unseen	82.0000	start_turn_completed
eternal_ice_83	freezing_beam_dummy	faction_to_faction_own_unseen	83.0000	start_turn_completed
eternal_ice_84	freezing_beam_dummy	faction_to_faction_own_unseen	84.0000	start_turn_completed
eternal_ice_85	freezing_beam_dummy	faction_to_faction_own_unseen	85.0000	start_turn_completed
eternal_ice_86	freezing_beam_dummy	faction_to_faction_own_unseen	86.0000	start_turn_completed
eternal_ice_87	freezing_beam_dummy	faction_to_faction_own_unseen	87.0000	start_turn_completed
eternal_ice_88	freezing_beam_dummy	faction_to_faction_own_unseen	88.0000	start_turn_completed
eternal_ice_89	freezing_beam_dummy	faction_to_faction_own_unseen	89.0000	start_turn_completed
eternal_ice_90	freezing_beam_dummy	faction_to_faction_own_unseen	90.0000	start_turn_completed
eternal_ice_91	freezing_beam_dummy	faction_to_faction_own_unseen	91.0000	start_turn_completed
eternal_ice_92	freezing_beam_dummy	faction_to_faction_own_unseen	92.0000	start_turn_completed
eternal_ice_93	freezing_beam_dummy	faction_to_faction_own_unseen	93.0000	start_turn_completed
eternal_ice_94	freezing_beam_dummy	faction_to_faction_own_unseen	94.0000	start_turn_completed
eternal_ice_95	freezing_beam_dummy	faction_to_faction_own_unseen	95.0000	start_turn_completed
eternal_ice_96	freezing_beam_dummy	faction_to_faction_own_unseen	96.0000	start_turn_completed
eternal_ice_97	freezing_beam_dummy	faction_to_faction_own_unseen	97.0000	start_turn_completed
eternal_ice_98	freezing_beam_dummy	faction_to_faction_own_unseen	98.0000	start_turn_completed
eternal_ice_99	freezing_beam_dummy	faction_to_faction_own_unseen	99.0000	start_turn_completed
eternal_ice_100	freezing_beam_dummy	faction_to_faction_own_unseen	100.0000	start_turn_completed
