effect_bundle_key	effect_key	effect_scope	value	advancement_stage
eternal_ice_31	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_32	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_33	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_34	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_35	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_36	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_37	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_38	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_39	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_40	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_41	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_42	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_43	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_44	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_45	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_46	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_47	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_48	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_49	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_50	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_51	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_52	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_53	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_54	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
eternal_ice_55	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_56	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_57	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_58	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_59	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
eternal_ice_60	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_61	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_62	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_63	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_64	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_65	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_66	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_67	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_68	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_69	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_70	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_71	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_72	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_73	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_74	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_75	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_76	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_77	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_78	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_79	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
eternal_ice_80	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_81	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_82	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_83	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_84	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_85	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_86	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_87	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_88	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_89	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_90	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_91	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_92	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_93	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_94	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_95	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_96	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_97	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_98	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_99	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_100	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
eternal_ice_0	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_1	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_2	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_3	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_4	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_5	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_6	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_7	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_8	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_9	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_10	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_11	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_12	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_13	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_14	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_15	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_16	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_17	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_18	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_19	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	-1.0000	start_turn_completed
eternal_ice_20	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_21	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_22	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_23	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_24	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_25	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_26	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_27	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_28	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_29	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_30	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_31	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_32	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_33	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_34	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_35	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_36	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_37	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_38	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_39	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	0.0000	start_turn_completed
eternal_ice_40	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_41	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_42	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_43	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_44	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_45	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_46	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_47	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_48	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_49	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_50	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_51	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_52	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_53	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_54	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_55	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_56	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_57	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_58	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_59	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	1.0000	start_turn_completed
eternal_ice_60	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_61	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_62	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_63	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_64	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_65	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_66	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_67	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_68	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_69	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_70	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_71	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_72	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_73	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_74	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_75	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_76	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_77	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_78	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_79	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	2.0000	start_turn_completed
eternal_ice_80	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_81	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_82	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_83	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_84	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_85	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_86	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_87	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_88	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_89	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_90	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_91	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_92	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_93	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_94	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_95	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_96	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_97	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_98	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_99	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
eternal_ice_100	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	3.0000	start_turn_completed
